temp,season,holiday,workingday,weather,atemp,humidity,windspeed,rent
14.0,1,0,1,2,15.91,53,16.9979,111
15.0,1,0,1,1,16.665,53,16.9979,107
15.0,1,0,1,2,16.665,50,23.9994,89
14.0,1,0,1,2,15.91,53,16.9979,85
14.0,1,0,1,2,15.15,49,19.9995,113
14.0,1,0,1,1,15.91,49,15.0013,223
13.0,1,0,1,1,15.15,49,22.0028,153
12.0,1,0,1,1,13.635,56,22.0028,118
12.0,1,0,1,1,15.15,56,11.0014,76
12.0,1,0,1,2,14.395,52,16.9979,53
12.0,1,0,1,1,15.15,52,11.0014,64
12.0,1,0,1,1,14.395,52,16.9979,37
11.0,1,0,0,1,13.635,60,8.9981,34
10.0,1,0,0,1,11.365,65,12.998,18
10.0,1,0,0,1,11.365,65,12.998,14
10.0,1,0,0,1,11.365,65,16.9979,7
10.0,1,0,0,1,11.365,65,16.9979,1
9.0,1,0,0,1,11.365,69,12.998,2
9.0,1,0,0,1,10.605,75,16.9979,4
10.0,1,0,0,1,11.365,70,12.998,23
11.0,1,0,0,1,12.88,65,11.0014,53
11.0,1,0,0,1,14.395,65,7.0015,101
13.0,1,0,0,1,15.15,66,15.0013,99
14.0,1,0,0,1,15.15,49,22.0028,119
14.0,1,0,0,1,15.91,53,19.0012,158
15.0,1,0,0,1,16.665,51,23.9994,157
16.0,1,0,0,1,20.455,50,30.0026,166
17.0,1,0,0,1,21.21,44,32.9975,182
19.0,1,0,0,1,22.725,41,30.0026,244
19.0,1,0,0,1,22.725,44,22.0028,213
17.0,1,0,0,1,21.21,54,11.0014,145
17.0,1,0,0,1,21.21,54,6.0032,112
16.0,1,0,0,1,20.455,58,7.0015,86
16.0,1,0,0,1,19.695,62,0.0,82
15.0,1,0,0,1,18.94,71,0.0,63
16.0,1,0,0,1,19.695,66,6.0032,49
16.0,1,0,0,1,19.695,62,7.0015,38
15.0,1,0,0,1,17.425,66,8.9981,33
14.0,1,0,0,1,16.665,76,8.9981,23
14.0,1,0,0,1,16.665,66,11.0014,13
15.0,1,0,0,1,17.425,62,8.9981,3
14.0,1,0,0,1,18.18,66,0.0,2
15.0,1,0,0,1,17.425,62,12.998,10
16.0,1,0,0,1,20.455,50,19.9995,34
16.0,1,0,0,1,20.455,50,27.9993,44
17.0,1,0,0,1,21.21,47,16.9979,122
18.0,1,0,0,1,21.97,41,27.9993,181
19.0,1,0,0,1,22.725,38,26.0027,194
19.0,1,0,0,1,22.725,38,26.0027,221
19.0,1,0,0,1,22.725,41,19.9995,250
20.0,1,0,0,1,23.485,39,22.0028,304
19.0,1,0,0,1,22.725,41,26.0027,256
18.0,1,0,0,1,21.97,41,23.9994,241
16.0,1,0,0,1,20.455,43,23.9994,147
15.0,1,0,0,1,16.665,50,23.9994,101
13.0,1,0,0,1,15.15,57,19.9995,77
12.0,1,0,0,1,14.395,56,16.9979,58
12.0,1,0,0,1,13.635,56,22.0028,37
11.0,1,0,0,1,12.88,65,15.0013,28
11.0,1,0,1,1,13.635,65,7.0015,11
11.0,1,0,1,1,14.395,65,6.0032,1
11.0,1,0,1,1,14.395,65,6.0032,1
11.0,1,0,1,1,13.635,65,8.9981,3
10.0,1,0,1,1,12.12,70,8.9981,8
11.0,1,0,1,1,13.635,65,8.9981,28
11.0,1,0,1,2,15.91,61,0.0,88
12.0,1,0,1,2,15.15,56,8.9981,241
13.0,1,0,1,1,15.15,53,22.0028,140
14.0,1,0,1,1,15.91,42,16.9979,84
15.0,1,0,1,1,16.665,40,16.9979,71
16.0,1,0,1,1,19.695,37,0.0,94
16.0,1,0,1,1,19.695,36,22.0028,75
16.0,1,0,1,2,19.695,34,0.0,79
16.0,1,0,1,1,19.695,37,11.0014,101
16.0,1,0,1,1,20.455,35,7.0015,107
16.0,1,0,1,1,19.695,40,12.998,271
15.0,1,0,1,1,18.18,40,7.0015,235
15.0,1,0,1,1,17.425,43,8.9981,150
14.0,1,0,1,1,15.91,46,15.0013,129
14.0,1,0,1,1,16.665,46,8.9981,63
13.0,1,0,1,1,16.665,49,7.0015,47
13.0,1,0,1,1,17.425,53,0.0,19
13.0,1,0,1,1,17.425,53,0.0,14
12.0,1,0,1,1,15.15,62,6.0032,10
12.0,1,0,1,1,15.15,62,6.0032,3
10.0,1,0,1,1,12.88,75,6.0032,2
10.0,1,0,1,1,11.365,75,12.998,11
9.0,1,0,1,1,11.365,80,12.998,35
10.0,1,0,1,1,12.12,75,11.0014,119
11.0,1,0,1,1,14.395,70,6.0032,282
12.0,1,0,1,2,16.665,70,0.0,157
13.0,1,0,1,2,15.91,66,12.998,78
14.0,1,0,1,2,15.91,57,15.0013,78
15.0,1,0,1,2,17.425,50,15.0013,102
15.0,1,0,1,2,16.665,57,19.0012,97
16.0,1,0,1,2,19.695,46,19.9995,88
16.0,1,0,1,2,19.695,43,19.0012,90
16.0,1,0,1,2,19.695,46,22.0028,114
15.0,1,0,1,2,17.425,62,12.998,217
15.0,1,0,1,2,16.665,62,19.9995,225
14.0,1,0,1,2,15.91,71,19.0012,152
14.0,1,0,1,2,15.91,71,19.0012,88
13.0,1,0,1,3,16.665,81,7.0015,55
13.0,1,0,1,2,15.91,87,11.0014,21
13.0,1,0,1,2,15.91,87,11.0014,18
12.0,1,0,1,3,14.395,93,16.9979,8
12.0,1,0,1,3,13.635,100,19.9995,3
11.0,1,0,1,2,13.635,100,15.0013,3
12.0,1,0,1,2,15.15,93,11.0014,1
12.0,1,0,1,2,15.91,93,7.0015,3
12.0,1,0,1,2,15.91,93,7.0015,31
12.0,1,0,1,2,14.395,93,12.998,111
13.0,1,0,1,2,15.91,93,0.0,253
13.0,1,0,1,2,16.665,93,8.9981,154
15.0,1,0,1,2,17.425,81,11.0014,68
15.0,1,0,1,2,17.425,81,8.9981,75
16.0,1,0,1,2,20.455,71,7.0015,88
16.0,1,0,1,2,20.455,76,8.9981,99
16.0,1,0,1,2,20.455,76,15.0013,100
16.0,1,0,1,2,20.455,76,16.9979,101
16.0,1,0,1,2,20.455,76,11.0014,151
18.0,1,0,1,2,21.97,54,19.9995,253
18.0,1,0,1,2,21.97,54,15.0013,237
18.0,1,0,1,2,21.97,51,22.0028,168
17.0,1,0,1,2,21.21,54,19.9995,121
17.0,1,0,1,2,21.21,58,19.0012,78
16.0,1,0,1,2,20.455,62,26.0027,59
16.0,1,0,1,1,20.455,65,12.998,27
16.0,1,0,1,1,19.695,66,16.9979,23
15.0,1,0,1,1,17.425,71,15.0013,12
14.0,1,0,1,1,15.15,71,19.9995,8
14.0,1,0,1,1,16.665,66,11.0014,2
14.0,1,0,1,1,16.665,71,12.998,3
13.0,1,0,1,1,16.665,76,7.0015,13
13.0,1,0,1,1,15.91,76,12.998,51
13.0,1,0,1,1,16.665,76,8.9981,140
15.0,1,0,1,1,17.425,66,8.9981,299
16.0,1,0,1,1,20.455,62,16.9979,185
18.0,1,0,1,1,21.97,54,22.0028,78
18.0,1,0,1,1,21.97,54,19.0012,86
20.0,1,0,1,1,24.24,45,15.0013,105
21.0,1,0,1,2,25.0,42,6.0032,111
20.0,1,0,1,1,24.24,45,7.0015,119
21.0,1,0,1,1,25.0,42,16.9979,125
20.0,1,0,1,1,24.24,48,19.0012,142
20.0,1,0,1,1,24.24,42,12.998,313
19.0,1,0,1,2,22.725,59,11.0014,310
18.0,1,0,1,1,21.97,58,12.998,207
17.0,1,0,1,1,21.21,67,15.0013,137
17.0,1,0,1,1,21.21,62,15.0013,138
16.0,1,0,1,1,20.455,66,15.0013,87
17.0,1,0,1,1,21.21,62,19.0012,50
17.0,1,0,1,1,21.21,58,19.0012,29
16.0,1,0,1,1,20.455,62,16.9979,16
16.0,1,0,1,1,20.455,62,12.998,14
15.0,1,0,1,1,17.425,71,12.998,5
16.0,1,0,1,1,19.695,66,11.0014,10
16.0,1,0,1,1,20.455,66,12.998,36
16.0,1,0,1,1,20.455,66,12.998,123
17.0,1,0,1,1,21.21,67,16.9979,280
19.0,1,0,1,1,22.725,63,15.0013,210
21.0,1,0,1,1,25.0,53,19.0012,117
22.0,1,0,1,1,25.76,52,19.0012,159
23.0,1,0,1,2,26.515,49,23.9994,195
26.0,1,0,1,1,31.06,41,19.0012,175
27.0,1,0,1,1,31.06,39,16.9979,174
28.0,1,0,1,2,31.82,39,23.9994,173
28.0,1,0,1,1,31.82,39,19.0012,204
29.0,1,0,1,1,31.82,37,22.0028,332
28.0,1,0,1,1,31.82,39,11.0014,331
27.0,1,0,1,1,31.06,44,8.9981,190
25.0,1,0,1,1,31.06,46,8.9981,149
25.0,1,0,1,1,31.06,46,7.0015,113
25.0,1,0,1,1,31.06,50,11.0014,118
25.0,1,0,1,2,31.06,53,15.0013,86
25.0,1,0,0,2,31.06,53,16.9979,76
24.0,1,0,0,2,27.275,46,23.9994,51
23.0,1,0,0,2,26.515,43,15.0013,25
22.0,1,0,0,2,25.76,39,22.0028,8
21.0,1,0,0,1,25.0,34,27.9993,3
21.0,1,0,0,1,25.0,34,27.9993,2
18.0,1,0,0,1,21.97,44,27.9993,10
16.0,1,0,0,1,20.455,50,22.0028,13
17.0,1,0,0,1,21.21,47,32.9975,48
17.0,1,0,0,1,21.21,44,31.0009,76
18.0,1,0,0,1,21.97,38,27.9993,140
19.0,1,0,0,1,22.725,36,30.0026,196
19.0,1,0,0,1,22.725,33,27.9993,267
20.0,1,0,0,1,24.24,34,31.0009,301
20.0,1,0,0,1,24.24,31,32.9975,312
20.0,1,0,0,1,24.24,29,27.9993,313
20.0,1,0,0,1,24.24,31,26.0027,304
20.0,1,0,0,1,23.485,31,22.0028,278
19.0,1,0,0,1,22.725,31,22.0028,217
18.0,1,0,0,1,21.97,33,19.0012,154
17.0,1,0,0,1,21.21,35,15.0013,108
16.0,1,0,0,1,20.455,37,19.9995,93
16.0,1,0,0,1,20.455,37,22.0028,72
16.0,1,0,0,1,19.695,40,19.9995,50
11.0,2,0,1,3,12.88,100,11.0014,6
11.0,2,0,1,3,12.88,100,11.0014,4
11.0,2,0,1,3,12.88,93,12.998,7
10.0,2,0,1,2,11.365,93,16.9979,4
10.0,2,0,1,2,11.365,93,16.9979,3
10.0,2,0,1,3,11.365,93,15.0013,12
10.0,2,0,1,3,11.365,93,15.0013,28
10.0,2,0,1,3,12.12,93,0.0,95
11.0,2,0,1,2,12.12,87,16.9979,206
13.0,2,0,1,1,14.395,70,23.9994,173
13.0,2,0,1,1,15.15,66,19.0012,75
13.0,2,0,1,1,14.395,61,23.9994,89
14.0,2,0,1,1,15.15,53,23.9994,95
15.0,2,0,1,1,16.665,50,23.9994,110
15.0,2,0,1,2,16.665,46,23.9994,87
14.0,2,0,1,1,15.15,46,27.9993,111
14.0,2,0,1,1,15.15,46,27.9993,167
14.0,2,0,1,1,15.15,46,22.0028,281
14.0,2,0,1,1,15.15,46,22.0028,241
14.0,2,0,1,1,15.15,49,22.0028,136
13.0,2,0,1,1,15.91,53,12.998,77
13.0,2,0,1,1,16.665,53,8.9981,93
12.0,2,0,1,1,15.15,56,11.0014,74
12.0,2,0,1,1,15.91,61,6.0032,53
12.0,2,0,0,2,16.665,61,0.0,32
11.0,2,0,0,1,13.635,65,8.9981,32
10.0,2,0,0,1,12.12,75,8.9981,21
10.0,2,0,0,1,12.12,70,11.0014,9
10.0,2,0,0,1,12.12,70,11.0014,5
10.0,2,0,0,2,12.12,75,11.0014,5
11.0,2,0,0,1,13.635,70,7.0015,12
11.0,2,0,0,2,13.635,70,7.0015,18
12.0,2,0,0,1,15.91,70,7.0015,55
14.0,2,0,0,2,17.425,66,7.0015,87
15.0,2,0,0,2,17.425,57,11.0014,154
16.0,2,0,0,2,20.455,47,11.0014,198
13.0,2,0,0,3,16.665,81,8.9981,184
14.0,2,0,0,1,16.665,81,8.9981,137
13.0,2,0,0,3,15.15,76,22.0028,190
14.0,2,0,0,3,15.15,76,26.0027,136
16.0,2,0,0,1,19.695,62,22.0028,196
16.0,2,0,0,1,19.695,54,23.9994,184
16.0,2,0,0,1,19.695,54,12.998,179
15.0,2,0,0,1,16.665,53,23.9994,148
14.0,2,0,0,1,15.91,53,19.0012,85
13.0,2,0,0,1,15.15,61,16.9979,77
13.0,2,0,0,1,15.15,61,19.9995,55
13.0,2,0,0,1,15.91,61,11.0014,53
12.0,2,0,0,1,14.395,65,12.998,39
12.0,2,0,0,1,15.91,61,7.0015,34
11.0,2,0,0,1,13.635,70,8.9981,24
12.0,2,0,0,1,16.665,61,0.0,11
11.0,2,0,0,1,15.15,70,6.0032,3
11.0,2,0,0,1,13.635,65,15.0013,5
11.0,2,0,0,1,13.635,65,12.998,33
13.0,2,0,0,1,15.15,57,15.0013,33
14.0,2,0,0,1,16.665,57,11.0014,62
15.0,2,0,0,1,15.91,50,32.9975,142
16.0,2,0,0,1,20.455,43,27.9993,215
17.0,2,0,0,1,21.21,41,16.9979,243
18.0,2,0,0,1,21.97,38,19.0012,313
18.0,2,0,0,1,21.97,33,19.9995,367
19.0,2,0,0,1,22.725,31,8.9981,349
19.0,2,0,0,2,22.725,33,0.0,292
19.0,2,0,0,2,22.725,31,12.998,303
19.0,2,0,0,2,22.725,28,8.9981,274
19.0,2,0,0,2,22.725,31,0.0,172
17.0,2,0,0,2,21.21,44,12.998,144
17.0,2,0,0,3,21.21,41,15.0013,79
17.0,2,0,0,2,21.21,44,15.0013,45
16.0,2,0,0,1,20.455,43,7.0015,36
16.0,2,0,0,1,20.455,50,6.0032,31
16.0,2,0,1,1,20.455,50,15.0013,6
16.0,2,0,1,1,20.455,56,23.9994,11
16.0,2,0,1,1,19.695,66,16.9979,2
16.0,2,0,1,1,19.695,66,19.0012,1
16.0,2,0,1,1,19.695,71,19.9995,2
16.0,2,0,1,1,20.455,62,16.9979,7
17.0,2,0,1,1,21.21,58,19.0012,46
18.0,2,0,1,2,21.97,54,16.9979,157
19.0,2,0,1,2,22.725,55,19.9995,339
20.0,2,0,1,2,24.24,51,26.0027,158
22.0,2,0,1,2,25.76,45,23.9994,90
25.0,2,0,1,1,31.06,40,26.0027,124
26.0,2,0,1,1,31.06,36,31.0009,157
28.0,2,0,1,1,31.82,34,22.0028,139
30.0,2,0,1,2,32.575,27,32.9975,123
31.0,2,0,1,1,33.335,23,36.9974,143
31.0,2,0,1,1,32.575,22,35.0008,189
30.0,2,0,1,1,32.575,23,40.9973,366
30.0,2,0,1,2,31.82,23,32.9975,386
29.0,2,0,1,1,31.82,24,31.0009,278
29.0,2,0,1,2,31.82,24,36.9974,173
29.0,2,0,1,2,31.82,30,30.0026,95
28.0,2,0,1,2,31.82,36,31.0009,75
26.0,2,0,1,2,31.06,47,15.0013,48
25.0,2,0,1,1,31.06,50,7.0015,22
25.0,2,0,1,3,31.06,57,27.9993,15
22.0,2,0,1,2,25.76,73,22.0028,5
22.0,2,0,1,2,25.76,73,22.0028,4
20.0,2,0,1,3,24.24,88,32.9975,2
19.0,2,0,1,3,22.725,94,19.9995,5
20.0,2,0,1,2,23.485,88,22.0028,38
20.0,2,0,1,2,23.485,88,22.0028,134
16.0,2,0,1,3,19.695,87,39.0007,157
15.0,2,0,1,3,15.91,87,32.9975,46
14.0,2,0,1,3,15.15,81,26.0027,28
13.0,2,0,1,3,14.395,81,30.0026,19
14.0,2,0,1,2,15.15,71,26.0027,38
15.0,2,0,1,2,16.665,63,27.9993,56
15.0,2,0,1,2,15.91,57,32.9975,76
16.0,2,0,1,1,20.455,46,31.0009,68
16.0,2,0,1,1,19.695,46,27.9993,130
17.0,2,0,1,1,21.21,38,27.9993,273
16.0,2,0,1,1,19.695,40,32.9975,267
15.0,2,0,1,1,16.665,43,19.9995,160
14.0,2,0,1,1,15.91,46,19.0012,91
14.0,2,0,1,1,14.395,46,35.0008,89
13.0,2,0,1,1,15.15,49,19.9995,46
12.0,2,0,1,1,14.395,49,19.0012,26
12.0,2,0,1,1,15.91,49,7.0015,15
11.0,2,0,1,1,13.635,60,8.9981,2
10.0,2,0,1,1,12.12,70,8.9981,5
11.0,2,0,1,1,13.635,60,8.9981,4
10.0,2,0,1,1,12.12,65,8.9981,1
10.0,2,0,1,1,12.88,70,7.0015,13
10.0,2,0,1,1,12.88,70,7.0015,56
11.0,2,0,1,1,13.635,65,7.0015,133
13.0,2,0,1,1,15.15,61,15.0013,325
15.0,2,0,1,1,16.665,46,16.9979,165
16.0,2,0,1,1,20.455,37,26.0027,69
17.0,2,0,1,1,21.21,38,26.0027,93
18.0,2,0,1,1,21.97,41,16.9979,134
19.0,2,0,1,1,22.725,38,32.9975,112
20.0,2,0,1,1,24.24,34,27.9993,115
21.0,2,0,1,1,25.0,32,22.0028,117
22.0,2,0,1,1,25.76,28,27.9993,169
21.0,2,0,1,1,25.0,32,30.0026,356
21.0,2,0,1,1,25.0,29,23.9994,325
20.0,2,0,1,1,24.24,31,19.9995,232
19.0,2,0,1,1,22.725,51,15.0013,141
19.0,2,0,1,1,22.725,41,19.0012,102
19.0,2,0,1,1,22.725,41,19.0012,84
19.0,2,0,1,1,22.725,41,19.9995,40
19.0,2,0,1,1,22.725,41,19.0012,20
17.0,2,0,1,1,21.21,47,8.9981,13
17.0,2,0,1,1,21.21,54,0.0,7
15.0,2,0,1,1,17.425,66,12.998,3
14.0,2,0,1,1,16.665,76,12.998,1
14.0,2,0,1,1,15.91,76,15.0013,6
13.0,2,0,1,1,15.15,81,16.9979,64
14.0,2,0,1,2,16.665,76,11.0014,160
15.0,2,0,1,1,17.425,76,12.998,314
16.0,2,0,1,2,20.455,66,8.9981,170
17.0,2,0,1,2,21.21,67,7.0015,95
19.0,2,0,1,2,22.725,55,0.0,122
19.0,2,0,1,2,22.725,55,0.0,153
21.0,2,0,1,2,25.0,48,6.0032,135
23.0,2,0,1,1,26.515,43,6.0032,157
25.0,2,0,1,1,31.06,38,7.0015,160
25.0,2,0,1,1,31.06,35,0.0,213
21.0,2,0,1,1,25.0,52,19.0012,343
20.0,2,0,1,1,23.485,55,16.9979,333
19.0,2,0,1,1,22.725,59,19.9995,226
18.0,2,0,1,1,21.97,62,11.0014,203
18.0,2,0,1,2,21.97,67,19.0012,108
16.0,2,0,1,2,20.455,76,12.998,81
16.0,2,0,1,1,19.695,76,16.9979,54
15.0,2,0,1,2,17.425,76,15.0013,25
14.0,2,0,1,2,16.665,76,8.9981,9
14.0,2,0,1,3,16.665,76,11.0014,13
14.0,2,0,1,3,16.665,76,11.0014,1
14.0,2,0,1,2,16.665,86,8.9981,1
13.0,2,0,1,2,15.91,87,12.998,9
14.0,2,0,1,2,18.18,87,0.0,35
14.0,2,0,1,3,16.665,87,11.0014,113
14.0,2,0,1,3,16.665,87,11.0014,221
15.0,2,0,1,2,17.425,76,12.998,185
15.0,2,0,1,2,16.665,71,19.0012,73
16.0,2,0,1,2,20.455,62,26.0027,98
16.0,2,0,1,3,19.695,66,15.0013,80
15.0,2,0,1,3,16.665,76,19.0012,42
14.0,2,0,1,3,15.91,87,15.0013,15
14.0,2,0,1,3,15.91,87,15.0013,25
13.0,2,0,1,2,15.15,93,16.9979,60
13.0,2,0,1,3,15.15,93,16.9979,148
13.0,2,0,1,3,15.15,93,16.9979,62
12.0,2,0,1,3,13.635,93,27.9993,53
12.0,2,0,1,2,13.635,93,22.0028,63
12.0,2,0,1,2,14.395,93,16.9979,54
12.0,2,0,1,2,13.635,93,19.9995,51
12.0,2,0,1,2,14.395,93,15.0013,35
12.0,2,0,0,2,14.395,87,15.0013,31
12.0,2,0,0,2,15.15,87,8.9981,20
13.0,2,0,0,2,15.15,87,15.0013,17
12.0,2,0,0,3,14.395,100,16.9979,14
12.0,2,0,0,3,13.635,100,16.9979,3
12.0,2,0,0,2,14.395,93,15.0013,5
12.0,2,0,0,2,14.395,93,12.998,13
12.0,2,0,0,2,15.15,93,11.0014,21
13.0,2,0,0,2,15.15,93,11.0014,54
14.0,2,0,0,2,17.425,87,7.0015,98
14.0,2,0,0,2,16.665,87,8.9981,133
15.0,2,0,0,2,18.18,81,0.0,142
15.0,2,0,0,2,17.425,81,8.9981,202
15.0,2,0,0,2,18.94,81,0.0,222
15.0,2,0,0,2,17.425,81,8.9981,212
15.0,2,0,0,2,18.94,87,0.0,201
16.0,2,0,0,2,19.695,82,0.0,191
16.0,2,0,0,2,19.695,82,6.0032,257
16.0,2,0,0,2,19.695,82,7.0015,177
16.0,2,0,0,2,19.695,82,8.9981,130
16.0,2,0,0,2,19.695,87,11.0014,93
15.0,2,0,0,2,17.425,93,8.9981,75
15.0,2,0,0,2,17.425,93,8.9981,87
16.0,2,0,0,2,19.695,87,6.0032,57
16.0,2,0,0,2,19.695,87,6.0032,53
16.0,2,0,0,2,19.695,87,8.9981,37
16.0,2,0,0,2,19.695,87,6.0032,36
16.0,2,0,0,2,19.695,87,8.9981,16
15.0,2,0,0,2,18.18,93,7.0015,5
15.0,2,0,0,2,18.18,93,6.0032,4
15.0,2,0,0,2,18.18,93,6.0032,4
15.0,2,0,0,2,18.18,100,6.0032,10
16.0,2,0,0,2,19.695,94,6.0032,55
16.0,2,0,0,2,19.695,94,8.9981,81
16.0,2,0,0,2,20.455,87,0.0,150
16.0,2,0,0,2,20.455,87,8.9981,202
17.0,2,0,0,2,21.21,88,8.9981,230
19.0,2,0,0,1,22.725,82,7.0015,263
20.0,2,0,0,1,24.24,72,12.998,281
20.0,2,0,0,1,24.24,77,15.0013,297
21.0,2,0,0,2,25.0,72,11.0014,288
21.0,2,0,0,2,25.0,72,12.998,236
20.0,2,0,0,1,24.24,77,12.998,240
20.0,2,0,0,1,24.24,77,12.998,131
19.0,2,0,0,1,22.725,82,8.9981,92
18.0,2,0,0,1,21.97,88,12.998,95
18.0,2,0,0,1,21.97,94,16.9979,57
19.0,2,0,0,1,22.725,88,23.9994,32
20.0,2,0,1,1,23.485,88,22.0028,23
19.0,2,0,1,1,22.725,94,19.0012,4
19.0,2,0,1,1,22.725,94,19.0012,9
19.0,2,0,1,1,22.725,94,12.998,1
19.0,2,0,1,1,22.725,94,12.998,13
19.0,2,0,1,2,22.725,100,15.0013,61
20.0,2,0,1,2,24.24,88,15.0013,176
21.0,2,0,1,2,25.0,88,19.0012,314
23.0,2,0,1,2,26.515,83,19.0012,165
23.0,2,0,1,2,26.515,83,19.9995,96
25.0,2,0,1,2,29.545,73,19.9995,104
25.0,2,0,1,2,29.545,73,22.0028,134
26.0,2,0,1,2,30.305,69,27.9993,139
30.0,2,0,1,2,33.335,54,23.9994,145
30.0,2,0,1,1,33.335,48,35.0008,141
30.0,2,0,1,1,33.335,48,35.0008,235
30.0,2,0,1,1,33.335,48,35.0008,452
30.0,2,0,1,1,33.335,51,26.0027,383
30.0,2,0,1,1,33.335,51,30.0026,284
28.0,2,0,1,1,31.82,57,35.0008,166
27.0,2,0,1,1,31.06,61,16.9979,158
26.0,2,0,1,2,31.06,50,19.0012,91
24.0,2,0,1,3,27.275,60,0.0,54
25.0,2,0,1,2,31.06,50,7.0015,24
25.0,2,0,1,2,31.06,50,6.0032,13
25.0,2,0,1,2,31.06,53,8.9981,14
24.0,2,0,1,2,27.275,56,8.9981,1
23.0,2,0,1,2,26.515,64,8.9981,6
22.0,2,0,1,2,25.76,68,8.9981,16
22.0,2,0,1,2,25.76,68,19.0012,58
22.0,2,0,1,2,25.76,68,15.0013,189
20.0,2,0,1,3,23.485,88,26.0027,226
19.0,2,0,1,3,22.725,94,32.9975,54
20.0,2,0,1,3,24.24,82,27.9993,40
21.0,2,0,1,1,25.0,77,23.9994,49
23.0,2,0,1,2,26.515,64,31.0009,92
22.0,2,0,1,3,25.76,68,19.0012,106
20.0,2,0,1,2,24.24,82,19.0012,44
20.0,2,0,1,2,23.485,77,35.0008,78
20.0,2,0,1,2,23.485,77,26.0027,99
18.0,2,0,1,3,21.97,77,15.0013,291
18.0,2,0,1,3,21.97,77,15.0013,224
17.0,2,0,1,2,21.21,82,19.0012,130
17.0,2,0,1,2,21.21,82,19.0012,103
17.0,2,0,1,2,21.21,82,12.998,84
16.0,2,0,1,2,20.455,94,19.9995,54
16.0,2,0,1,2,20.455,94,16.9979,39
16.0,2,0,1,2,20.455,100,19.9995,15
16.0,2,0,1,2,20.455,100,19.9995,1
16.0,2,0,1,3,20.455,100,19.9995,2
16.0,2,0,1,3,20.455,94,22.0028,2
16.0,2,0,1,3,20.455,94,22.0028,3
16.0,2,0,1,3,19.695,94,16.9979,5
16.0,2,0,1,3,19.695,94,15.0013,34
15.0,2,0,1,3,17.425,100,15.0013,70
16.0,2,0,1,3,19.695,94,12.998,164
16.0,2,0,1,2,19.695,94,15.0013,65
16.0,2,0,1,2,20.455,87,12.998,46
17.0,2,0,1,2,21.21,82,12.998,61
17.0,2,0,1,3,21.21,82,16.9979,95
18.0,2,0,1,2,21.97,77,12.998,61
17.0,2,0,1,2,21.21,77,16.9979,106
18.0,2,0,1,2,21.97,72,19.0012,81
19.0,2,0,1,1,22.725,67,19.0012,142
19.0,2,0,1,1,22.725,67,19.9995,309
18.0,2,0,1,1,21.97,62,26.0027,321
18.0,2,0,1,1,21.97,62,16.9979,175
18.0,2,0,1,1,21.97,62,16.9979,126
17.0,2,0,1,1,21.21,67,11.0014,117
17.0,2,0,1,1,21.21,67,12.998,99
16.0,2,0,1,1,20.455,71,8.9981,62
16.0,2,0,1,1,19.695,76,8.9981,21
16.0,2,0,1,1,19.695,76,15.0013,10
15.0,2,0,1,1,17.425,76,8.9981,3
14.0,2,0,1,1,16.665,81,8.9981,2
14.0,2,0,1,1,18.18,76,0.0,9
14.0,2,0,1,1,17.425,76,6.0032,14
14.0,2,0,1,1,17.425,76,7.0015,70
16.0,2,0,1,1,19.695,66,0.0,193
17.0,2,0,1,1,21.21,58,11.0014,337
19.0,2,0,1,1,22.725,51,8.9981,170
20.0,2,0,1,1,24.24,51,12.998,89
21.0,2,0,1,1,25.0,45,11.0014,115
22.0,2,0,1,1,25.76,42,8.9981,145
23.0,2,0,1,1,26.515,37,15.0013,159
23.0,2,0,1,1,26.515,35,6.0032,137
25.0,2,0,1,1,31.06,31,6.0032,142
25.0,2,0,1,1,30.305,26,7.0015,202
25.0,2,0,1,1,30.305,28,0.0,388
23.0,2,0,1,1,26.515,30,0.0,337
22.0,2,0,1,1,25.76,32,0.0,259
20.0,2,0,1,1,24.24,51,12.998,169
19.0,2,0,1,1,22.725,63,8.9981,145
20.0,2,0,1,1,23.485,55,7.0015,104
19.0,2,0,1,1,22.725,59,7.0015,47
18.0,2,1,0,1,21.97,67,0.0,27
18.0,2,1,0,1,21.97,62,0.0,15
16.0,2,1,0,1,20.455,76,0.0,18
16.0,2,1,0,1,20.455,76,0.0,3
16.0,2,1,0,1,19.695,82,6.0032,3
15.0,2,1,0,1,18.18,81,7.0015,13
15.0,2,1,0,1,18.18,81,6.0032,47
16.0,2,1,0,1,20.455,71,11.0014,149
18.0,2,1,0,1,21.97,62,19.9995,300
20.0,2,1,0,1,24.24,55,12.998,178
20.0,2,1,0,1,24.24,55,12.998,122
21.0,2,1,0,1,25.0,55,12.998,136
21.0,2,1,0,1,25.0,55,19.0012,200
22.0,2,1,0,1,25.76,52,16.9979,180
22.0,2,1,0,1,25.76,52,16.9979,163
22.0,2,1,0,1,25.76,52,30.0026,162
21.0,2,1,0,1,25.0,55,32.9975,243
20.0,2,1,0,2,24.24,63,26.0027,331
19.0,2,1,0,2,22.725,67,26.0027,263
17.0,2,1,0,1,21.21,77,26.0027,209
16.0,2,1,0,2,20.455,76,22.0028,118
16.0,2,1,0,2,20.455,76,19.9995,102
16.0,2,1,0,2,19.695,82,26.0027,80
15.0,2,1,0,2,17.425,81,12.998,64
15.0,2,0,0,2,17.425,81,15.0013,43
15.0,2,0,0,2,16.665,87,19.0012,33
15.0,2,0,0,2,17.425,87,8.9981,24
15.0,2,0,0,2,17.425,87,11.0014,14
